,n,p,TP,FP,product,adj_R2
8209,0.81,0.28,126.19,-37.96,-0.0,1.0
8210,0.81,0.29,122.29,-37.5,-0.0,1.0
8211,0.81,0.3,91.58,-26.09,0.0,1.0
8212,0.81,0.31,13.63,5.83,0.01,1.0
8213,0.81,0.32,-7.2,15.32,0.01,1.0
8214,0.81,0.33,-8.9,16.72,0.01,1.0
8215,0.81,0.34,-9.02,17.16,0.02,0.99
8216,0.81,0.35000000000000003,-8.86,16.83,0.05,0.98
8217,0.81,0.36,-8.84,14.07,0.23,0.91
8218,0.81,0.37,-24.92,-39.38,4.5,0.64
8219,0.81,0.38,-0.26,30.67,-1.3,0.4
8220,0.81,0.39,1.05,26.92,-1.17,0.68
8221,0.81,0.4,3.29,26.24,-1.29,0.83
8222,0.81,0.41000000000000003,5.5,26.22,-1.45,0.91
8223,0.81,0.42,7.37,26.33,-1.59,0.95
8224,0.81,0.43,8.83,26.39,-1.7,0.97
8225,0.81,0.44,9.92,26.37,-1.78,0.98
8226,0.81,0.45,10.71,26.27,-1.83,0.98
8227,0.81,0.46,11.25,26.1,-1.86,0.98
8228,0.81,0.47000000000000003,11.61,25.88,-1.87,0.98
8229,0.81,0.48,11.81,25.63,-1.88,0.97
8230,0.81,0.49,11.91,25.35,-1.87,0.96
8231,0.81,0.5,11.91,25.05,-1.85,0.95
8232,0.81,0.51,11.85,24.75,-1.83,0.94
8233,0.81,0.52,11.74,24.44,-1.8,0.93
8234,0.81,0.53,11.59,24.12,-1.77,0.91
8235,0.81,0.54,11.41,23.81,-1.74,0.9
8236,0.81,0.55,11.21,23.5,-1.71,0.89
8237,0.81,0.56,10.99,23.2,-1.68,0.88
8238,0.81,0.5700000000000001,10.76,22.9,-1.64,0.86
8239,0.81,0.58,10.52,22.61,-1.61,0.85
8240,0.81,0.59,10.29,22.32,-1.57,0.84
8241,0.81,0.6,10.05,22.05,-1.54,0.82
8242,0.81,0.61,9.81,21.78,-1.51,0.81
8243,0.81,0.62,9.57,21.53,-1.47,0.8
8244,0.81,0.63,9.34,21.28,-1.44,0.79
8245,0.81,0.64,9.11,21.04,-1.41,0.78
8246,0.81,0.65,8.88,20.81,-1.38,0.77
8247,0.81,0.66,8.66,20.58,-1.35,0.76
8248,0.81,0.67,8.45,20.37,-1.32,0.75
8249,0.81,0.68,8.24,20.16,-1.29,0.74
8250,0.81,0.6900000000000001,8.04,19.97,-1.27,0.73
8251,0.81,0.7000000000000001,7.85,19.78,-1.24,0.72
8252,0.81,0.71,7.66,19.59,-1.21,0.71
8253,0.81,0.72,7.47,19.42,-1.19,0.7
8254,0.81,0.73,7.3,19.25,-1.16,0.7
8255,0.81,0.74,7.12,19.09,-1.14,0.69
8256,0.81,0.75,6.96,18.94,-1.12,0.68
8257,0.81,0.76,6.8,18.79,-1.1,0.68
8258,0.81,0.77,6.64,18.65,-1.08,0.67
8259,0.81,0.78,6.49,18.51,-1.06,0.66
8260,0.81,0.79,6.35,18.38,-1.04,0.66
8261,0.81,0.8,6.21,18.26,-1.02,0.65
8262,0.81,0.81,6.07,18.14,-1.0,0.65
8263,0.81,0.8200000000000001,5.94,18.03,-0.98,0.64
8264,0.81,0.8300000000000001,5.81,17.92,-0.96,0.64
8265,0.81,0.84,5.69,17.81,-0.95,0.63
8266,0.81,0.85,5.57,17.71,-0.93,0.63
8267,0.81,0.86,5.46,17.62,-0.91,0.62
8268,0.81,0.87,5.35,17.53,-0.9,0.62
8269,0.81,0.88,5.24,17.44,-0.89,0.61
8270,0.81,0.89,5.14,17.36,-0.87,0.61
8271,0.81,0.9,5.04,17.28,-0.86,0.6
8272,0.81,0.91,4.94,17.2,-0.84,0.6
8273,0.81,0.92,4.85,17.13,-0.83,0.6
8274,0.81,0.93,4.76,17.06,-0.82,0.59
8275,0.81,0.9400000000000001,4.67,17.0,-0.81,0.59
8276,0.81,0.9500000000000001,4.58,16.94,-0.79,0.59
8277,0.81,0.96,4.5,16.88,-0.78,0.59
8278,0.81,0.97,4.42,16.82,-0.77,0.58
8279,0.81,0.98,4.34,16.77,-0.76,0.58
8280,0.81,0.99,4.27,16.72,-0.75,0.58
8281,0.81,1.0,4.19,16.67,-0.74,0.57
8282,0.8200000000000001,0.0,0.0,5.74,0.0,0.54
8283,0.8200000000000001,0.01,205.34,1.34,-0.0,0.99
8284,0.8200000000000001,0.02,104.86,1.4,-0.0,0.99
8285,0.8200000000000001,0.03,71.17,1.47,-0.0,0.99
8286,0.8200000000000001,0.04,54.22,1.54,-0.0,0.98
8287,0.8200000000000001,0.05,43.98,1.61,-0.0,0.98
8288,0.8200000000000001,0.06,37.11,1.68,-0.0,0.98
8289,0.8200000000000001,0.07,32.18,1.75,-0.0,0.97
8290,0.8200000000000001,0.08,28.47,1.83,-0.0,0.97
8291,0.8200000000000001,0.09,25.57,1.91,-0.0,0.97
8292,0.8200000000000001,0.1,23.26,2.0,-0.0,0.97
8293,0.8200000000000001,0.11,21.37,2.09,-0.0,0.96
8294,0.8200000000000001,0.12,19.81,2.19,-0.0,0.96
8295,0.8200000000000001,0.13,18.49,2.29,-0.0,0.96
8296,0.8200000000000001,0.14,17.38,2.4,-0.0,0.96
8297,0.8200000000000001,0.15,16.44,2.53,-0.0,0.95
8298,0.8200000000000001,0.16,15.64,2.66,-0.0,0.95
8299,0.8200000000000001,0.17,14.96,2.82,-0.0,0.95
8300,0.8200000000000001,0.18,14.41,3.0,-0.0,0.94
8301,0.8200000000000001,0.19,13.97,3.22,-0.0,0.94
8302,0.8200000000000001,0.2,13.68,3.49,-0.0,0.94
8303,0.8200000000000001,0.21,13.59,3.86,-0.0,0.93
8304,0.8200000000000001,0.22,13.91,4.41,-0.0,0.92
8305,0.8200000000000001,0.23,16.06,5.48,-0.0,0.92
8306,0.8200000000000001,0.24,128.15,-32.75,-0.0,0.99
8307,0.8200000000000001,0.25,129.59,-34.72,-0.0,1.0
8308,0.8200000000000001,0.26,129.47,-36.18,-0.0,1.0
8309,0.8200000000000001,0.27,128.2,-37.11,-0.0,1.0
8310,0.8200000000000001,0.28,126.33,-37.6,-0.0,1.0
8311,0.8200000000000001,0.29,119.5,-35.98,-0.0,1.0
8312,0.8200000000000001,0.3,68.81,-16.61,0.0,1.0
8313,0.8200000000000001,0.31,2.0,10.85,0.01,1.0
8314,0.8200000000000001,0.32,-8.41,15.94,0.01,1.0
8315,0.8200000000000001,0.33,-9.19,16.88,0.01,1.0
8316,0.8200000000000001,0.34,-9.18,17.12,0.03,0.99
8317,0.8200000000000001,0.35000000000000003,-8.97,16.31,0.08,0.97
8318,0.8200000000000001,0.36,-9.5,10.94,0.46,0.86
8319,0.8200000000000001,0.37,3.05,48.16,-2.57,0.37
8320,0.8200000000000001,0.38,-0.15,28.49,-1.19,0.5
8321,0.8200000000000001,0.39,1.77,26.47,-1.21,0.75
8322,0.8200000000000001,0.4,4.1,26.13,-1.35,0.86
8323,0.8200000000000001,0.41000000000000003,6.25,26.19,-1.51,0.92
8324,0.8200000000000001,0.42,8.01,26.29,-1.64,0.96
8325,0.8200000000000001,0.43,9.35,26.32,-1.73,0.97
8326,0.8200000000000001,0.44,10.34,26.26,-1.8,0.98
8327,0.8200000000000001,0.45,11.04,26.13,-1.85,0.98
8328,0.8200000000000001,0.46,11.51,25.94,-1.87,0.98
8329,0.8200000000000001,0.47000000000000003,11.81,25.7,-1.88,0.97
8330,0.8200000000000001,0.48,11.98,25.44,-1.87,0.97
8331,0.8200000000000001,0.49,12.03,25.15,-1.86,0.96
8332,0.8200000000000001,0.5,12.01,24.84,-1.84,0.95
8333,0.8200000000000001,0.51,11.93,24.53,-1.82,0.93
8334,0.8200000000000001,0.52,11.8,24.22,-1.79,0.92
8335,0.8200000000000001,0.53,11.63,23.9,-1.76,0.91
8336,0.8200000000000001,0.54,11.43,23.59,-1.73,0.9
8337,0.8200000000000001,0.55,11.22,23.28,-1.7,0.88
8338,0.8200000000000001,0.56,11.0,22.97,-1.66,0.87
8339,0.8200000000000001,0.5700000000000001,10.76,22.68,-1.63,0.86
8340,0.8200000000000001,0.58,10.52,22.39,-1.59,0.84
8341,0.8200000000000001,0.59,10.28,22.11,-1.56,0.83
8342,0.8200000000000001,0.6,10.03,21.83,-1.52,0.82
8343,0.8200000000000001,0.61,9.79,21.57,-1.49,0.81
8344,0.8200000000000001,0.62,9.55,21.31,-1.46,0.79
8345,0.8200000000000001,0.63,9.32,21.07,-1.43,0.78
8346,0.8200000000000001,0.64,9.09,20.83,-1.39,0.77
8347,0.8200000000000001,0.65,8.86,20.6,-1.36,0.76
8348,0.8200000000000001,0.66,8.64,20.38,-1.33,0.75
8349,0.8200000000000001,0.67,8.43,20.17,-1.31,0.74
8350,0.8200000000000001,0.68,8.22,19.97,-1.28,0.73
8351,0.8200000000000001,0.6900000000000001,8.02,19.77,-1.25,0.72
8352,0.8200000000000001,0.7000000000000001,7.82,19.58,-1.22,0.72
8353,0.8200000000000001,0.71,7.63,19.4,-1.2,0.71
8354,0.8200000000000001,0.72,7.45,19.23,-1.17,0.7
8355,0.8200000000000001,0.73,7.27,19.06,-1.15,0.69
8356,0.8200000000000001,0.74,7.1,18.91,-1.13,0.68
8357,0.8200000000000001,0.75,6.94,18.75,-1.11,0.68
8358,0.8200000000000001,0.76,6.78,18.61,-1.08,0.67
8359,0.8200000000000001,0.77,6.62,18.47,-1.06,0.66
8360,0.8200000000000001,0.78,6.47,18.33,-1.04,0.66
8361,0.8200000000000001,0.79,6.33,18.21,-1.02,0.65
8362,0.8200000000000001,0.8,6.19,18.08,-1.0,0.65
8363,0.8200000000000001,0.81,6.05,17.97,-0.99,0.64
8364,0.8200000000000001,0.8200000000000001,5.92,17.85,-0.97,0.63
8365,0.8200000000000001,0.8300000000000001,5.8,17.75,-0.95,0.63
8366,0.8200000000000001,0.84,5.67,17.64,-0.94,0.63
8367,0.8200000000000001,0.85,5.56,17.55,-0.92,0.62
8368,0.8200000000000001,0.86,5.44,17.45,-0.9,0.62
8369,0.8200000000000001,0.87,5.33,17.36,-0.89,0.61
8370,0.8200000000000001,0.88,5.23,17.28,-0.87,0.61
8371,0.8200000000000001,0.89,5.12,17.2,-0.86,0.6
8372,0.8200000000000001,0.9,5.02,17.12,-0.85,0.6
8373,0.8200000000000001,0.91,4.93,17.04,-0.83,0.6
8374,0.8200000000000001,0.92,4.83,16.97,-0.82,0.59
8375,0.8200000000000001,0.93,4.74,16.9,-0.81,0.59
8376,0.8200000000000001,0.9400000000000001,4.66,16.84,-0.8,0.59
8377,0.8200000000000001,0.9500000000000001,4.57,16.78,-0.78,0.58
8378,0.8200000000000001,0.96,4.49,16.72,-0.77,0.58
8379,0.8200000000000001,0.97,4.41,16.67,-0.76,0.58
8380,0.8200000000000001,0.98,4.33,16.61,-0.75,0.58
8381,0.8200000000000001,0.99,4.26,16.56,-0.74,0.57
8382,0.8200000000000001,1.0,4.18,16.52,-0.73,0.57
8383,0.8300000000000001,0.0,0.0,5.67,0.0,0.54
8384,0.8300000000000001,0.01,205.43,1.34,-0.0,0.99
8385,0.8300000000000001,0.02,104.9,1.4,-0.0,0.99
8386,0.8300000000000001,0.03,71.2,1.47,-0.0,0.98
8387,0.8300000000000001,0.04,54.23,1.53,-0.0,0.98
8388,0.8300000000000001,0.05,43.99,1.6,-0.0,0.98
8389,0.8300000000000001,0.06,37.12,1.68,-0.0,0.98
8390,0.8300000000000001,0.07,32.19,1.75,-0.0,0.97
8391,0.8300000000000001,0.08,28.48,1.83,-0.0,0.97
8392,0.8300000000000001,0.09,25.58,1.91,-0.0,0.97
8393,0.8300000000000001,0.1,23.27,1.99,-0.0,0.97
8394,0.8300000000000001,0.11,21.39,2.09,-0.0,0.96
8395,0.8300000000000001,0.12,19.82,2.18,-0.0,0.96
8396,0.8300000000000001,0.13,18.51,2.29,-0.0,0.96
8397,0.8300000000000001,0.14,17.4,2.4,-0.0,0.96
8398,0.8300000000000001,0.15,16.46,2.52,-0.0,0.95
8399,0.8300000000000001,0.16,15.66,2.66,-0.0,0.95
8400,0.8300000000000001,0.17,15.0,2.82,-0.0,0.95
8401,0.8300000000000001,0.18,14.45,3.01,-0.0,0.94
8402,0.8300000000000001,0.19,14.03,3.24,-0.0,0.94
8403,0.8300000000000001,0.2,13.77,3.52,-0.0,0.93
8404,0.8300000000000001,0.21,13.74,3.92,-0.0,0.93
8405,0.8300000000000001,0.22,14.24,4.55,-0.0,0.92
8406,0.8300000000000001,0.23,18.83,5.86,-0.0,0.93
8407,0.8300000000000001,0.24,129.52,-32.9,-0.0,1.0
8408,0.8300000000000001,0.25,130.53,-34.74,-0.0,1.0
8409,0.8300000000000001,0.26,130.0,-36.05,-0.0,1.0
8410,0.8300000000000001,0.27,128.53,-36.86,-0.0,1.0
8411,0.8300000000000001,0.28,126.25,-37.15,-0.0,1.0
8412,0.8300000000000001,0.29,113.41,-33.21,-0.0,1.0
8413,0.8300000000000001,0.3,42.75,-5.93,0.0,1.0
8414,0.8300000000000001,0.31,-4.14,13.54,0.01,1.0
8415,0.8300000000000001,0.32,-9.07,16.31,0.01,1.0
8416,0.8300000000000001,0.33,-9.42,16.98,0.01,1.0
8417,0.8300000000000001,0.34,-9.33,16.98,0.04,0.99
8418,0.8300000000000001,0.35000000000000003,-9.11,15.43,0.14,0.94
8419,0.8300000000000001,0.36,-11.75,2.51,1.1,0.77
8420,0.8300000000000001,0.37,-0.07,34.41,-1.56,0.35
8421,0.8300000000000001,0.38,0.32,27.33,-1.17,0.6
8422,0.8300000000000001,0.39,2.55,26.2,-1.25,0.8
8423,0.8300000000000001,0.4,4.91,26.07,-1.41,0.89
8424,0.8300000000000001,0.41000000000000003,6.97,26.16,-1.56,0.94
8425,0.8300000000000001,0.42,8.61,26.24,-1.68,0.96
8426,0.8300000000000001,0.43,9.84,26.24,-1.76,0.98
8427,0.8300000000000001,0.44,10.72,26.14,-1.82,0.98
8428,0.8300000000000001,0.45,11.34,25.98,-1.86,0.98
8429,0.8300000000000001,0.46,11.75,25.77,-1.87,0.98
8430,0.8300000000000001,0.47000000000000003,12.0,25.52,-1.88,0.97
8431,0.8300000000000001,0.48,12.12,25.24,-1.87,0.96
8432,0.8300000000000001,0.49,12.15,24.94,-1.86,0.95
8433,0.8300000000000001,0.5,12.1,24.63,-1.83,0.94
8434,0.8300000000000001,0.51,11.99,24.32,-1.81,0.93
8435,0.8300000000000001,0.52,11.84,24.0,-1.78,0.92
8436,0.8300000000000001,0.53,11.66,23.68,-1.75,0.9
8437,0.8300000000000001,0.54,11.46,23.37,-1.72,0.89
8438,0.8300000000000001,0.55,11.24,23.06,-1.68,0.88
8439,0.8300000000000001,0.56,11.0,22.76,-1.65,0.86
8440,0.8300000000000001,0.5700000000000001,10.76,22.46,-1.61,0.85
8441,0.8300000000000001,0.58,10.51,22.17,-1.58,0.84
8442,0.8300000000000001,0.59,10.27,21.89,-1.54,0.82
8443,0.8300000000000001,0.6,10.02,21.62,-1.51,0.81
8444,0.8300000000000001,0.61,9.78,21.36,-1.48,0.8
8445,0.8300000000000001,0.62,9.54,21.1,-1.44,0.79
8446,0.8300000000000001,0.63,9.3,20.86,-1.41,0.78
8447,0.8300000000000001,0.64,9.07,20.63,-1.38,0.77
8448,0.8300000000000001,0.65,8.84,20.4,-1.35,0.76
8449,0.8300000000000001,0.66,8.62,20.18,-1.32,0.75
8450,0.8300000000000001,0.67,8.41,19.97,-1.29,0.74
8451,0.8300000000000001,0.68,8.2,19.77,-1.26,0.73
8452,0.8300000000000001,0.6900000000000001,8.0,19.58,-1.24,0.72
8453,0.8300000000000001,0.7000000000000001,7.8,19.39,-1.21,0.71
8454,0.8300000000000001,0.71,7.61,19.21,-1.19,0.7
8455,0.8300000000000001,0.72,7.43,19.04,-1.16,0.69
8456,0.8300000000000001,0.73,7.25,18.88,-1.14,0.69
8457,0.8300000000000001,0.74,7.08,18.72,-1.11,0.68
8458,0.8300000000000001,0.75,6.92,18.57,-1.09,0.67
8459,0.8300000000000001,0.76,6.76,18.43,-1.07,0.66
8460,0.8300000000000001,0.77,6.6,18.29,-1.05,0.66
8461,0.8300000000000001,0.78,6.45,18.16,-1.03,0.65
8462,0.8300000000000001,0.79,6.31,18.03,-1.01,0.65
8463,0.8300000000000001,0.8,6.17,17.91,-0.99,0.64
8464,0.8300000000000001,0.81,6.03,17.8,-0.97,0.64
8465,0.8300000000000001,0.8200000000000001,5.9,17.69,-0.96,0.63
8466,0.8300000000000001,0.8300000000000001,5.78,17.58,-0.94,0.62
8467,0.8300000000000001,0.84,5.66,17.48,-0.92,0.62
8468,0.8300000000000001,0.85,5.54,17.38,-0.91,0.62
8469,0.8300000000000001,0.86,5.43,17.29,-0.89,0.61
8470,0.8300000000000001,0.87,5.32,17.2,-0.88,0.61
8471,0.8300000000000001,0.88,5.21,17.12,-0.86,0.6
8472,0.8300000000000001,0.89,5.11,17.04,-0.85,0.6
8473,0.8300000000000001,0.9,5.01,16.96,-0.84,0.6
8474,0.8300000000000001,0.91,4.91,16.89,-0.82,0.59
8475,0.8300000000000001,0.92,4.82,16.82,-0.81,0.59
8476,0.8300000000000001,0.93,4.73,16.75,-0.8,0.59
8477,0.8300000000000001,0.9400000000000001,4.64,16.69,-0.79,0.58
8478,0.8300000000000001,0.9500000000000001,4.56,16.63,-0.78,0.58
8479,0.8300000000000001,0.96,4.48,16.57,-0.76,0.58
8480,0.8300000000000001,0.97,4.4,16.51,-0.75,0.57
8481,0.8300000000000001,0.98,4.32,16.46,-0.74,0.57
8482,0.8300000000000001,0.99,4.25,16.41,-0.73,0.57
8483,0.8300000000000001,1.0,4.17,16.37,-0.72,0.57
8484,0.84,0.0,0.0,5.61,0.0,0.54
8485,0.84,0.01,205.53,1.34,-0.0,0.99
8486,0.84,0.02,104.95,1.4,-0.0,0.99
8487,0.84,0.03,71.22,1.46,-0.0,0.98
8488,0.84,0.04,54.25,1.53,-0.0,0.98
8489,0.84,0.05,44.0,1.6,-0.0,0.98
8490,0.84,0.06,37.13,1.67,-0.0,0.98
8491,0.84,0.07,32.2,1.74,-0.0,0.97
8492,0.84,0.08,28.49,1.82,-0.0,0.97
8493,0.84,0.09,25.6,1.9,-0.0,0.97
8494,0.84,0.1,23.28,1.99,-0.0,0.97
8495,0.84,0.11,21.4,2.08,-0.0,0.96
8496,0.84,0.12,19.84,2.18,-0.0,0.96
8497,0.84,0.13,18.53,2.28,-0.0,0.96
8498,0.84,0.14,17.42,2.4,-0.0,0.96
8499,0.84,0.15,16.48,2.52,-0.0,0.95
8500,0.84,0.16,15.69,2.66,-0.0,0.95
8501,0.84,0.17,15.03,2.83,-0.0,0.95
8502,0.84,0.18,14.5,3.02,-0.0,0.94
8503,0.84,0.19,14.1,3.26,-0.0,0.94
8504,0.84,0.2,13.87,3.56,-0.0,0.93
8505,0.84,0.21,13.91,3.99,-0.0,0.93
8506,0.84,0.22,14.67,4.72,-0.0,0.92
8507,0.84,0.23,95.74,-17.53,-0.0,0.96
8508,0.84,0.24,130.78,-33.02,-0.0,1.0
8509,0.84,0.25,131.35,-34.73,-0.0,1.0
8510,0.84,0.26,130.46,-35.89,-0.0,1.0
8511,0.84,0.27,128.81,-36.59,-0.0,1.0
8512,0.84,0.28,125.64,-36.5,-0.0,1.0
8513,0.84,0.29,101.64,-28.31,0.0,1.0
8514,0.84,0.3,20.56,3.12,0.01,1.0
8515,0.84,0.31,-7.2,14.93,0.01,1.0
8516,0.84,0.32,-9.49,16.55,0.01,1.0
8517,0.84,0.33,-9.62,17.02,0.02,0.99
8518,0.84,0.34,-9.44,16.7,0.05,0.98
8519,0.84,0.35000000000000003,-9.38,13.87,0.24,0.91
8520,0.84,0.36,-29.03,-49.04,5.32,0.62
8521,0.84,0.37,-0.59,30.13,-1.29,0.4
8522,0.84,0.38,0.96,26.66,-1.18,0.69
8523,0.84,0.39,3.37,26.03,-1.31,0.84
8524,0.84,0.4,5.7,26.03,-1.47,0.91
8525,0.84,0.41000000000000003,7.65,26.13,-1.61,0.95
8526,0.84,0.42,9.16,26.18,-1.72,0.97
8527,0.84,0.43,10.28,26.14,-1.79,0.98
8528,0.84,0.44,11.08,26.02,-1.84,0.98
8529,0.84,0.45,11.62,25.83,-1.87,0.98
8530,0.84,0.46,11.97,25.6,-1.88,0.98
8531,0.84,0.47000000000000003,12.17,25.34,-1.88,0.97
8532,0.84,0.48,12.26,25.05,-1.87,0.96
8533,0.84,0.49,12.25,24.74,-1.85,0.95
8534,0.84,0.5,12.18,24.43,-1.82,0.94
8535,0.84,0.51,12.05,24.11,-1.8,0.92
8536,0.84,0.52,11.89,23.79,-1.77,0.91
8537,0.84,0.53,11.69,23.47,-1.73,0.9
8538,0.84,0.54,11.48,23.15,-1.7,0.88
8539,0.84,0.55,11.24,22.84,-1.67,0.87
8540,0.84,0.56,11.0,22.54,-1.63,0.86
8541,0.84,0.5700000000000001,10.76,22.24,-1.6,0.84
8542,0.84,0.58,10.51,21.96,-1.56,0.83
8543,0.84,0.59,10.26,21.68,-1.53,0.82
8544,0.84,0.6,10.01,21.41,-1.49,0.81
8545,0.84,0.61,9.76,21.15,-1.46,0.79
8546,0.84,0.62,9.52,20.9,-1.43,0.78
8547,0.84,0.63,9.28,20.66,-1.39,0.77
8548,0.84,0.64,9.05,20.43,-1.36,0.76
8549,0.84,0.65,8.82,20.2,-1.33,0.75
8550,0.84,0.66,8.6,19.99,-1.3,0.74
8551,0.84,0.67,8.38,19.78,-1.28,0.73
8552,0.84,0.68,8.18,19.58,-1.25,0.72
8553,0.84,0.6900000000000001,7.97,19.39,-1.22,0.71
8554,0.84,0.7000000000000001,7.78,19.21,-1.2,0.7
8555,0.84,0.71,7.59,19.03,-1.17,0.7
8556,0.84,0.72,7.41,18.86,-1.15,0.69
8557,0.84,0.73,7.23,18.7,-1.12,0.68
8558,0.84,0.74,7.06,18.55,-1.1,0.67
8559,0.84,0.75,6.89,18.4,-1.08,0.67
8560,0.84,0.76,6.73,18.26,-1.06,0.66
8561,0.84,0.77,6.58,18.12,-1.04,0.65
8562,0.84,0.78,6.43,17.99,-1.02,0.65
8563,0.84,0.79,6.29,17.86,-1.0,0.64
8564,0.84,0.8,6.15,17.75,-0.98,0.64
8565,0.84,0.81,6.02,17.63,-0.96,0.63
8566,0.84,0.8200000000000001,5.89,17.52,-0.95,0.62
8567,0.84,0.8300000000000001,5.76,17.42,-0.93,0.62
8568,0.84,0.84,5.64,17.32,-0.91,0.62
8569,0.84,0.85,5.52,17.22,-0.9,0.61
8570,0.84,0.86,5.41,17.13,-0.88,0.61
8571,0.84,0.87,5.3,17.04,-0.87,0.6
8572,0.84,0.88,5.2,16.96,-0.85,0.6
8573,0.84,0.89,5.09,16.88,-0.84,0.59
8574,0.84,0.9,4.99,16.81,-0.83,0.59
8575,0.84,0.91,4.9,16.73,-0.81,0.59
8576,0.84,0.92,4.81,16.66,-0.8,0.58
8577,0.84,0.93,4.72,16.6,-0.79,0.58
8578,0.84,0.9400000000000001,4.63,16.54,-0.78,0.58
8579,0.84,0.9500000000000001,4.55,16.48,-0.77,0.57
8580,0.84,0.96,4.46,16.42,-0.76,0.57
8581,0.84,0.97,4.39,16.37,-0.74,0.57
8582,0.84,0.98,4.31,16.32,-0.73,0.57
8583,0.84,0.99,4.23,16.27,-0.72,0.56
8584,0.84,1.0,4.16,16.22,-0.71,0.56
8585,0.85,0.0,0.0,5.55,0.0,0.54
8586,0.85,0.01,205.63,1.33,-0.0,0.99
8587,0.85,0.02,104.99,1.4,-0.0,0.99
8588,0.85,0.03,71.25,1.46,-0.0,0.98
8589,0.85,0.04,54.27,1.53,-0.0,0.98
8590,0.85,0.05,44.01,1.59,-0.0,0.98
8591,0.85,0.06,37.14,1.67,-0.0,0.98
8592,0.85,0.07,32.21,1.74,-0.0,0.97
8593,0.85,0.08,28.5,1.82,-0.0,0.97
8594,0.85,0.09,25.61,1.9,-0.0,0.97
8595,0.85,0.1,23.3,1.98,-0.0,0.97
8596,0.85,0.11,21.41,2.07,-0.0,0.96
8597,0.85,0.12,19.85,2.17,-0.0,0.96
8598,0.85,0.13,18.54,2.28,-0.0,0.96
8599,0.85,0.14,17.44,2.39,-0.0,0.96
8600,0.85,0.15,16.51,2.52,-0.0,0.95
8601,0.85,0.16,15.73,2.66,-0.0,0.95
8602,0.85,0.17,15.07,2.83,-0.0,0.95
8603,0.85,0.18,14.55,3.03,-0.0,0.94
8604,0.85,0.19,14.17,3.28,-0.0,0.94
8605,0.85,0.2,13.98,3.6,-0.0,0.93
8606,0.85,0.21,14.12,4.08,-0.0,0.92
8607,0.85,0.22,15.28,4.93,-0.0,0.92
8608,0.85,0.23,130.2,-31.09,-0.0,0.99
8609,0.85,0.24,131.93,-33.11,-0.0,1.0
8610,0.85,0.25,132.04,-34.67,-0.0,1.0
8611,0.85,0.26,130.85,-35.7,-0.0,1.0
8612,0.85,0.27,129.04,-36.29,-0.0,1.0
8613,0.85,0.28,123.91,-35.46,-0.0,1.0
8614,0.85,0.29,82.32,-20.61,0.0,1.0
8615,0.85,0.3,5.85,9.12,0.01,1.0
8616,0.85,0.31,-8.74,15.67,0.01,1.0
8617,0.85,0.32,-9.79,16.72,0.01,1.0
8618,0.85,0.33,-9.79,16.99,0.02,0.99
8619,0.85,0.34,-9.55,16.2,0.08,0.97
8620,0.85,0.35000000000000003,-10.03,10.77,0.46,0.85
8621,0.85,0.36,2.33,46.57,-2.47,0.37
8622,0.85,0.37,-0.4,28.17,-1.19,0.51
8623,0.85,0.38,1.71,26.25,-1.22,0.75
8624,0.85,0.39,4.2,25.94,-1.37,0.87
8625,0.85,0.4,6.46,26.0,-1.52,0.93
8626,0.85,0.41000000000000003,8.29,26.09,-1.65,0.96
8627,0.85,0.42,9.68,26.11,-1.75,0.97
8628,0.85,0.43,10.69,26.03,-1.81,0.98
8629,0.85,0.44,11.4,25.88,-1.85,0.98
8630,0.85,0.45,11.88,25.68,-1.87,0.98
8631,0.85,0.46,12.17,25.43,-1.88,0.97
8632,0.85,0.47000000000000003,12.33,25.15,-1.88,0.96
8633,0.85,0.48,12.38,24.85,-1.86,0.95
8634,0.85,0.49,12.35,24.54,-1.84,0.94
8635,0.85,0.5,12.25,24.22,-1.81,0.93
8636,0.85,0.51,12.1,23.9,-1.79,0.92
8637,0.85,0.52,11.92,23.57,-1.75,0.9
8638,0.85,0.53,11.72,23.25,-1.72,0.89
8639,0.85,0.54,11.49,22.94,-1.69,0.88
8640,0.85,0.55,11.25,22.63,-1.65,0.86
8641,0.85,0.56,11.0,22.33,-1.62,0.85
8642,0.85,0.5700000000000001,10.75,22.03,-1.58,0.84
8643,0.85,0.58,10.5,21.75,-1.55,0.82
8644,0.85,0.59,10.24,21.47,-1.51,0.81
8645,0.85,0.6,9.99,21.21,-1.48,0.8
8646,0.85,0.61,9.74,20.95,-1.44,0.79
8647,0.85,0.62,9.5,20.7,-1.41,0.78
8648,0.85,0.63,9.26,20.46,-1.38,0.76
8649,0.85,0.64,9.03,20.23,-1.35,0.75
8650,0.85,0.65,8.8,20.01,-1.32,0.74
8651,0.85,0.66,8.58,19.8,-1.29,0.73
8652,0.85,0.67,8.36,19.59,-1.26,0.72
8653,0.85,0.68,8.15,19.39,-1.23,0.72
8654,0.85,0.6900000000000001,7.95,19.21,-1.21,0.71
8655,0.85,0.7000000000000001,7.76,19.02,-1.18,0.7
8656,0.85,0.71,7.57,18.85,-1.16,0.69
8657,0.85,0.72,7.39,18.68,-1.13,0.68
8658,0.85,0.73,7.21,18.53,-1.11,0.67
8659,0.85,0.74,7.04,18.37,-1.09,0.67
8660,0.85,0.75,6.87,18.23,-1.07,0.66
8661,0.85,0.76,6.71,18.09,-1.05,0.65
8662,0.85,0.77,6.56,17.95,-1.03,0.65
